movieId,title,genres,country
48030,"Crusades, The (1935)",Adventure|Drama|War,USA
48032,"Tiger and the Snow, The (La tigre e la neve) (2005)",Comedy|Drama|Romance|War,Italy
48035,Pretty Poison (1968),Comedy|Crime|Romance|Thriller,USA
48043,"Fountain, The (2006)",Drama|Fantasy|Romance,USA|Canada
48045,Fear City: A Family-Style Comedy (La cité de la peur) (1994),Comedy,France
48049,Assassin(s) (1997),Crime|Drama,France|Germany
48057,Union Pacific (1939),Drama|Western,USA
48059,"Boy Named Charlie Brown, A (1969)",Animation|Children|Comedy|Drama,USA
48061,Snoopy Come Home (1972),Animation|Children|Comedy|Musical,USA
48067,"Soldier's Sweetheart, A (1998)",Drama|War,USA
48082,"Science of Sleep, The (La science des rêves) (2006)",Comedy|Drama|Fantasy|Romance,France|Italy
48084,City for Conquest (1940),Drama,USA
48093,Initial D (Tau man ji D) (2005),Action|Crime|Drama,China|Hong Kong
48098,Wicked (1998),Thriller,USA
48123,"Long Voyage Home, The (1940)",Drama|War,USA
48127,Not as a Stranger (1955),Drama,USA
48142,"Black Dahlia, The (2006)",Crime|Drama|Mystery|Thriller,Germany|USA|France
48150,"Woods, The (2006)",Horror,USA|UK|Germany
48159,Everyone's Hero (2006),Adventure|Animation|Children|Comedy,Canada|USA
48161,Gridiron Gang (2006),Drama,USA
48165,"Seventh Continent, The (Der siebente Kontinent) (1989)",Drama,Austria
48167,Aaltra (2004),Comedy|Drama,Belgium|France
48177,Wonder Man (1945),Comedy|Fantasy|Musical,USA
48193,Lisbon Story (1994),Drama,Germany|Portugal
48198,Streamers (1983),Drama|War,USA
48214,Land of Plenty (Angst and Alienation in America) (2004),Drama,USA|Germany|Canada
48229,Lemming (2005),Drama|Mystery|Thriller,France
48231,Taxidermia (2006),Comedy|Drama|Horror,Hungary|Austria|France
48235,Flight from Death: The Quest for Immortality (2003),Documentary,USA
48239,Yuva (2004),Action|Adventure|Crime|Drama,India
48242,Mondo Topless (1966),Documentary,USA
48262,"Bridge, The (2006)",Documentary,UK|USA
48264,Vixen! (1968),Drama,USA
48268,Empire Falls (2005),Drama|Romance,USA
48299,Piccadilly (1929),Crime|Drama,UK
48301,"Private Life of Henry VIII, The (1933)",Comedy|Drama,UK
48304,Apocalypto (2006),Adventure|Drama|Thriller,USA
48308,Household Saints (1993),Drama,USA
48315,Raintree County (1957),Drama|Romance,USA
48319,Flyboys (2006),Action|Adventure|Drama|War,UK|USA
48322,Jackass Number Two (2006),Comedy|Documentary,USA
48326,All the King's Men (2006),Drama,Germany|USA
48342,Conversations with Other Women (2005),Comedy|Drama|Romance,UK|USA
48346,"Land Before Time II: The Great Valley Adventure, The (1994)",Adventure|Animation|Children|Musical,USA
48374,Father Sergius (Otets Sergiy) (1917),Drama|Romance,Russia
48381,"Assault, The (Aanslag, De) (1986)",Drama|Romance|War,Netherlands
48385,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),Comedy,USA|UK
48389,Iraq for Sale: The War Profiteers (2006),Documentary,USA
48394,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",Drama|Fantasy|Thriller,Spain|Mexico|USA
48407,"Conqueror, The (1956)",Adventure|Romance|War,USA
48412,"Guardian, The (2006)",Action|Adventure|Drama,USA
48414,Open Season (2006),Adventure|Animation|Children|Comedy|IMAX,USA
48416,School for Scoundrels (2006),Comedy|Crime,USA
48427,Romy and Michele: In the Beginning (2005),Comedy,USA
48458,Sidewalks of London (St. Martin's Lane) (1938),Comedy,UK
48501,G.O.R.A. (2004),Adventure|Comedy|Sci-Fi,Turkey
48516,"Departed, The (2006)",Crime|Drama|Thriller,USA|Hong Kong
48518,"Texas Chainsaw Massacre: The Beginning, The (2006)",Horror|Thriller,USA
48520,Employee of the Month (2006),Comedy,USA
48522,Stormbreaker (Alex Rider: Operation Stormbreaker) (2006),Action|Children,UK|USA|Germany
48528,Sirocco (1951),Action|Drama,USA
48530,"Hawaii, Oslo (2004)",Drama,Denmark|Sweden|Norway
48536,Dante's Inferno (1935),Action|Drama,USA
48543,Antibodies (Antikörper) (2005),Crime|Drama|Horror|Thriller,Germany
48555,Dr. Cyclops (1940),Adventure|Horror|Sci-Fi,USA
48560,Running With Scissors (2006),Comedy|Drama,USA
48567,Dillinger (1945),Crime|Drama|Film-Noir,USA
48575,Brute Force (1947),Drama|Film-Noir|Thriller,USA
48584,Ellie Parker (2005),Comedy|Drama,USA
48591,"Grudge 2, The (2006)",Drama|Horror|Mystery|Thriller,USA|Japan
48593,Man of the Year (2006),Comedy|Thriller,USA
48596,"Marine, The (2006)",Action|Drama|Thriller,USA
48598,Infamous (2006),Drama,USA
48600,One Night with the King (2006),Drama,USA
48626,Once in a Lifetime: The Extraordinary Story of the New York Cosmos (2006),Documentary,UK|USA
48638,Fellini's Casanova (Il Casanova di Federico Fellini) (1976),Drama|Romance,Italy|USA
48642,"Howards of Virginia, The (1940)",Drama|War,USA
48647,"Last Bolshevik, The (Tombeau d'Alexandre, Le) (1993)",Documentary,France|Finland
48649,Chapayev (1934),Drama|War,Soviet Union
48660,"Elementary Particles, The (Elementarteilchen) (2006)",Drama|Romance,Germany
48673,Kummelin jackpot (2006),Comedy,Finland
48678,Feast (2005),Action|Comedy|Horror|Thriller,USA
48682,Offside (2006),Comedy|Drama,Iran
48696,Little Children (2006),Drama|Romance,USA
48698,Deliver Us from Evil (2006),Documentary,USA
48700,Marie Antoinette (1938),Drama|Romance,USA
48704,F.I.S.T. (1978),Drama,USA
48711,Facing the Giants (2006),Action|Drama,USA
48713,Mr. Conservative: Goldwater on Goldwater (2006),Documentary,USA
48715,Broadway Bill (1934),Comedy|Drama,USA
48738,"Last King of Scotland, The (2006)",Drama|Thriller,UK|Germany
48741,"U.S. vs. John Lennon, The (2006)",Documentary,USA
48744,Shortbus (2006),Comedy|Drama|Romance,USA
48770,3 Blind Mice (2003),Crime|Mystery|Romance|Thriller,France|UK
48774,Children of Men (2006),Action|Adventure|Drama|Sci-Fi|Thriller,USA|UK|Japan
48780,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller,USA|UK
48783,Flags of Our Fathers (2006),Drama|War,USA
48791,Flicka (2006),Children|Drama,USA|UK
48817,Sleeping Dogs Lie (a.k.a. Stay) (2006),Comedy|Drama|Romance,USA
48820,After Five in the Jungle (Nach Fünf im Urwald) (1995),Comedy|Romance,Germany
48825,9th Company (2005),Action|Drama|War,Finland|Russia|Ukraine
48833,Jade Warrior (Jadesoturi) (2006),Action|Adventure|Drama,Finland|Netherlands|China|Estonia
48851,Spies (Spione) (1928),Thriller,Germany
48856,"Guide to Recognizing Your Saints, A (2006)",Crime|Drama,USA
48863,Azumi 2: Death or Love (2005),Action|Adventure,Japan
48872,13 Tzameti (2005),Film-Noir|Thriller,France
48877,Saw III (2006),Crime|Horror|Thriller,USA|Canada
48879,Catch a Fire (2006),Drama|Thriller,France|UK|South Africa|USA
48883,Death of a President (2006),Crime|Drama|Mystery|Thriller,UK
48895,Little Secrets (2001),Children|Comedy|Drama,USA
48899,"Man of Straw (Untertan, Der) (1951)",Comedy|Drama,East Germany
48901,Corto Maltese in Siberia (Corto Maltese - La cour secrète des Arcanes) (2002),Adventure|Animation|Drama|Romance|War,France|Italy|Luxembourg
48909,5 Fingers (1952),Drama|Thriller,USA
48943,The Butterfly Effect 2 (2006),Adventure|Drama|Romance|Sci-Fi|Thriller,USA
48957,"Charge of the Light Brigade, The (1936)",Action|Adventure|Romance|War,USA
48970,Platform (Zhantai) (2000),Drama,Hong Kong|China|Japan|France
48972,Lunacy (Sílení) (2006),Animation|Horror,Czech Republic|Slovakia
48982,Flushed Away (2006),Animation|Comedy,UK|USA
48997,Perfume: The Story of a Murderer (2006),Crime|Drama|Thriller,Germany|France|Spain|USA
49007,Arabesque (1966),Adventure|Drama|Romance|Thriller,USA
49013,"Santa Clause 3: The Escape Clause, The (2006)",Comedy|Fantasy,USA
49016,"Long Weekend, The (2005)",Comedy,Canada|UK|USA
49035,Daddy Long Legs (1955),Musical|Romance,USA
49037,Hi Tessa (Czesc Tereska) (2001),Drama,Poland
49050,All the Invisible Children (2005),Drama,France|Italy
49060,Ocean Waves (Umi ga kikoeru) (1993),Animation|Drama|Romance,Japan
49063,Mad Dogs & Englishmen (1971),Documentary|Musical,USA
49079,Four Daughters (1938),Drama|Romance,USA
49082,Arizona (1940),Western,USA
49085,"Big City, The (Mahanagar) (1963)",Drama,India
49098,"World, the Flesh and the Devil, The (1959)",Drama|Romance|Sci-Fi,USA
49110,Mom and Dad Save the World (1992),Comedy|Sci-Fi,USA
49115,"Boynton Beach Bereavement Club, The (2005)",Comedy|Drama,USA
49121,Farce of the Penguins (2006),Comedy,USA
49123,Emmet Otter's Jug-Band Christmas (1977),Children|Comedy|Drama|Musical,USA|Canada
49130,"Good Year, A (2006)",Comedy|Drama|Romance,USA|UK
49132,Shut Up & Sing (2006),Documentary,USA
49183,Vital (2004),Thriller,Japan
49200,"Foreign Affair, A (1948)",Comedy|Romance,USA
49205,"Return, The (2006)",Sci-Fi|Thriller,USA
49220,For Your Consideration (2006),Comedy,USA
49225,Street Fight (2005),Documentary,USA
49234,Red Dust (2004),Drama,UK|South Africa
49263,Fuck (2005),Comedy|Documentary,USA
49265,Shooting Dogs (a.k.a. Beyond the Gates) (2005),Documentary|Drama|War,UK|Germany
49272,Casino Royale (2006),Action|Adventure|Thriller,UK|Czech Republic|USA|Germany|Bahamas|Italy
49274,Happy Feet (2006),Adventure|Animation|Children|Comedy|IMAX,USA|Australia
49276,Let's Go to Prison (2006),Comedy,USA
49278,Déjà Vu (Deja Vu) (2006),Action|Sci-Fi|Thriller,USA|UK
49280,Bobby (2006),Drama,USA
49282,Deck the Halls (2006),Comedy,USA
49284,10 Items or Less (2006),Comedy|Drama|Romance,USA
49286,"Holiday, The (2006)",Comedy|Romance,USA
49291,I Wake Up Screaming (1941),Crime|Film-Noir|Mystery|Romance|Thriller,USA
49299,Luna de Avellaneda (2004),Drama|Romance,Argentina|Spain
49312,Snow Cake (2006),Drama,Canada|UK
49314,Harsh Times (2006),Action|Crime|Drama,USA
49330,London to Brighton (2006),Crime|Drama|Thriller,UK
49338,Gacy (2003),Crime|Drama|Horror|Thriller,USA
49347,Fast Food Nation (2006),Drama,UK|USA
49355,"Bête humaine, La (1938)",Drama,France
49359,Celine and Julie Go Boating (Celine et Julie vont en bateau) (1974),Drama|Fantasy|Mystery,France
49371,Min and Bill (1930),Comedy|Drama,USA
49379,"20,000 Years in Sing Sing (1932)",Crime|Drama,USA
49389,"Great Train Robbery, The (1903)",Crime|Western,USA
49394,Simon of the Desert (Simón del desierto) (1965),Drama,Mexico
49396,Tenacious D in The Pick of Destiny (2006),Adventure|Comedy|Musical,USA|Germany
49402,"Facts of Life, The (1960)",Comedy|Drama|Romance,USA
49412,It's A Wonderful World (1939),Comedy|Crime|Romance,USA
49422,"OSS 117: Cairo, Nest of Spies (OSS 117: Le Caire nid d'espions) (2006)",Adventure|Comedy|Crime,France
49435,Reeker (2005),Horror|Mystery,USA
49464,Sitting Pretty (1948),Comedy,USA
49494,"Last Hard Men, The (1976)",Western,USA
49513,"Brighter Summer Day, A (Gu ling jie shao nian sha ren shi jian) (1991)",Drama|Romance,Taiwan
49518,Moog (2004),Documentary|Musical,USA
49524,"Nativity Story, The (2006)",Drama,USA
49526,National Lampoon's Van Wilder: The Rise of Taj (2006),Comedy,USA
49528,Turistas (2006),Adventure|Drama|Horror|Mystery|Thriller,USA
49530,Blood Diamond (2006),Action|Adventure|Crime|Drama|Thriller|War,Germany|USA
49571,Dracula's Daughter (1936),Drama|Horror,USA
49591,Doc Savage: The Man of Bronze (1975),Adventure,USA
49593,She (1965),Action|Adventure|Drama|Fantasy|Horror|Romance|Sci-Fi,UK
49615,Triad Election (Election 2) (Hak se wui yi wo wai kwai) (2006),Crime|Drama|Thriller,Hong Kong
49642,Unaccompanied Minors (2006),Children|Comedy,USA
49644,Off the Black (2006),Drama,USA
49647,Charlotte's Web (2006),Children|Comedy|Drama|Fantasy,USA|Germany|Australia
49649,Eragon (2006),Action|Adventure|Fantasy,USA|UK|Hungary
49651,Rocky Balboa (2006),Action|Drama,USA
49663,Iron Island (Jazireh Ahani) (2005),Drama,Iran
49666,Fur: An Imaginary Portrait of Diane Arbus (2006),Drama|Fantasy|Romance,USA
49668,Girl Shy (1924),Action|Comedy|Drama|Romance,USA
49688,"Dam Busters, The (1955)",Action|Drama|War,UK
49691,Zombie Honeymoon (2004),Drama|Horror|Romance,USA
49735,Another Gay Movie (2006),Comedy,USA
49737,"Myth, The (San wa) (2005)",Action|Adventure|Comedy|Fantasy,Hong Kong|China
49739,Oyster Farmer (2004),Drama,Australia|UK
49746,Waterloo Bridge (1931),Drama|War,USA
49752,Red-Headed Woman (1932),Comedy|Romance,USA
49754,Daniel (1983),Drama,UK|USA
49757,Power (1986),Drama,USA
49759,Lost Horizon (1973),Adventure|Drama|Fantasy|Musical|Romance,USA
49766,"Man Who Never Was, The (1956)",Drama|War,UK
49769,Something Wild (1961),Drama,USA
49772,"Painted Veil, The (2006)",Drama|Romance,China|USA|Canada
49793,We Are Marshall (2006),Drama,USA
49815,"Place Promised in Our Early Days, The (Kumo no mukô, yakusoku no basho) (2004)",Animation|Drama|Romance|Sci-Fi|War,Japan
49817,"Plague Dogs, The (1982)",Adventure|Animation|Drama,UK|USA
49822,"Good Shepherd, The (2006)",Drama|Thriller,USA
49824,Dreamgirls (2006),Drama|Musical,USA
49856,"Page Turner, The (Tourneuse de pages, La) (2006)",Drama|Musical|Thriller,France
49872,Loose Change: Second Edition (2006),Documentary|Mystery,USA
49899,We Feed the World (2005),Documentary,Austria
49902,"Decameron, The (Decameron, Il) (1971)",Comedy|Drama,Italy|France|West Germany
49910,Freedom Writers (2007),Drama,Germany|USA
49917,When the Levees Broke: A Requiem in Four Acts (2006),Documentary,USA
49926,"Intruder, The (L'intrus) (2004)",Drama,France
49929,Katzelmacher (1969),Drama|Romance,West Germany
49932,Inland Empire (2006),Drama|Mystery|Thriller,France|Poland|USA
49951,Sebastiane (1976),Drama|Thriller,UK
49953,Caravaggio (1986),Drama,UK
49955,Wild Side (2004),Drama,France|Belgium|UK
49957,"History Boys, The (2006)",Comedy|Drama,UK
49961,Notes on a Scandal (2006),Drama,UK
49973,Children Shouldn't Play with Dead Things (1973),Horror,USA
49979,Desert Heat (Inferno) (1999),Action,USA|France
49985,The Face Behind the Mask (1941),Crime|Drama|Film-Noir|Romance,USA
49994,"Life of Jesus, The (La vie de Jésus) (1997)",Drama,France
50003,DOA: Dead or Alive (2006),Action|Adventure,USA|Germany|UK
50005,Curse of the Golden Flower (Man cheng jin dai huang jin jia) (2006),Action|Drama,China|Hong Kong
50011,"Bothersome Man, The (Brysomme mannen, Den) (2006)",Comedy|Drama|Fantasy|Mystery,Norway|Iceland
50059,Don't Drink the Water (1994),Comedy,USA
50064,"Good German, The (2006)",Drama|Mystery|Thriller,USA
50066,Sweet Land (2005),Drama|Romance,USA
50068,Letters from Iwo Jima (2006),Drama|War,USA
50076,Presenting Lily Mars (1943),Comedy|Musical|Romance,USA
50147,Black Christmas (2006),Action|Horror|Thriller,USA|Canada
50149,Happily N'Ever After (2007),Animation|Children|Comedy,USA|Germany
50151,Home of the Brave (2007),Action|Drama|War,USA|Morocco
50153,Code Name: The Cleaner (2007),Action|Comedy|Crime,USA
50158,Stomp the Yard (2007),Drama|Musical,USA
50160,Miss Potter (2006),Drama,UK|USA|Isle Of Man
50162,Arthur and the Invisibles (2007),Action|Children|Fantasy,France
50165,Tell Me Something (Telmisseomding) (1999),Crime|Horror|Mystery|Thriller,South Korea
50183,Loving Annabelle (2006),Drama|Romance,USA
50189,American Pie Presents The Naked Mile (American Pie 5: The Naked Mile) (2006),Comedy|Romance,Canada|USA
50208,Rolling Family (Familia rodante) (2004),Comedy|Drama,Argentina|Brazil|France|Germany|Spain|UK
50229,"Young Girls of Rochefort, The (Demoiselles de Rochefort, Les) (1967)",Comedy|Musical|Romance,France
50245,Alice in the Cities (Alice in den Stadten) (1974),Drama,West Germany
50253,David and Bathsheba (1951),Drama|Romance,USA
50259,Old Joy (2006),Drama,USA
50271,Legend of the Black Scorpion (a.k.a. The Banquet) (Ye yan) (2006),Action|Drama|Fantasy|War,China
50274,Venus (2006),Drama|Romance,UK
50279,My Bollywood Bride (2006),Comedy|Drama|Romance,USA|India
50347,Rosario Tijeras (2005),Crime|Drama|Romance,Colombia|Mexico|Spain|Brazil
50349,American Madness (1932),Drama,USA
50354,"Return of Don Camillo, The (Retour de Don Camillo, Le) (1956)",Comedy,France|Italy
50356,"Little World of Don Camillo, The (Petit monde de Don Camillo, Le) (1953)",Comedy,Italy|France
50358,Invisible Waves (2006),Adventure|Crime|Drama,Thailand|Netherlands
50379,Cold Showers (Douches froides) (2005),Drama,France
50382,"Singer, The (Quand j'étais chanteur) (2006)",Drama|Romance,France
50440,Primeval (2007),Horror|Thriller,USA
50442,Alpha Dog (2007),Crime|Drama,USA|Germany
50445,"Hitcher, The (2007)",Action|Horror|Thriller,USA
50447,"Dead Girl, The (2006)",Drama|Mystery|Thriller,USA
50477,"Testament of Orpheus, The (Testament d'Orphée) (1960)",Drama,France
50482,House of 9 (2005),Drama|Horror|Mystery|Thriller,UK|Romania|Germany|France
50488,"Stolen Life, A (1946)",Drama,USA
50514,After the Wedding (Efter brylluppet) (2006),Drama,Denmark|Sweden|UK|Norway
50517,Time (Shi gan) (2006),Drama|Romance,Japan|South Korea
50533,Into Great Silence (Die große Stille) (2005),Documentary,France|Switzerland|Germany
50541,Dinner for One (Der 90. Geburtstag oder Dinner for One) (1963),Comedy,West Germany|Switzerland
50550,Red Doors (2005),Comedy|Drama,USA
50572,"Wendell Baker Story, The (2005)",Comedy|Drama|Romance,USA|Germany
50574,Crawlspace (1986),Horror,USA|Italy
50583,Linda Linda Linda (2005),Comedy|Drama,Japan
50585,Juarez (1939),Drama|Romance,USA
50589,Trilogy: The Weeping Meadow (Trilogia: To livadi pou dakryzei) (2004),Drama|Romance,Greece|France|Italy|Germany
50594,Daisies (Sedmikrasky) (1966),Comedy|Drama,Czechoslovakia
50601,Bridge to Terabithia (2007),Adventure|Children|Fantasy,USA
50610,Beer League (2006),Comedy,USA
50613,Dead Meat (2004),Horror,Ireland
50615,Killer of Sheep (1977),Drama,USA
50619,"Blood of a Poet, The (Sang d'un poète, Le) (1930)",Drama|Fantasy,France
50628,Dirty Sanchez: The Movie (2006),Comedy,UK
50630,"Shadow Dancer, The (Shadows in the Sun) (2005)",Comedy|Drama|Romance,UK|France|Italy
50641,House (Hausu) (1977),Comedy|Fantasy|Horror,Japan
50651,Kenny (2006),Comedy,Australia
50658,49 Up (2005),Documentary,UK
50685,Waitress (2007),Comedy|Drama|Romance,USA
50703,"Secret, The (2006)",Documentary,Australia|USA
50705,Neverwas (2005),Drama|Fantasy|Mystery,Canada|USA
50740,Seven Up! (1964),Documentary,UK
50742,7 Plus Seven (1970),Documentary,UK
50754,Record of a Tenement Gentleman (Nagaya shinshiroku) (1947),Drama,Japan
50774,R-Point (Arpointeu) (2004),Action|Drama|Horror,South Korea
50792,Catch and Release (2006),Comedy|Drama|Romance,USA
50794,Smokin' Aces (2006),Action|Crime|Drama|Thriller,UK|France|USA
50796,Blood and Chocolate (2007),Drama|Fantasy|Horror|Romance,USA|UK|Germany|Romania
50798,Epic Movie (2007),Adventure|Comedy,USA
50800,"Messengers, The (2007)",Drama|Horror|Thriller,USA
50802,Because I Said So (2007),Comedy|Drama|Romance,USA
50804,Hannibal Rising (2007),Drama|Horror|Thriller,UK|Czech Republic|France|Italy|USA
50806,Norbit (2007),Comedy|Romance,USA
50821,Billy the Kid vs. Dracula (1966),Action|Drama|Horror,USA
50828,Red Angel (Akai tenshi) (1966),Drama|Romance|War,Japan
50842,"Boss of It All, The (Direktøren for det hele) (2006)",Comedy|Drama,Denmark|Sweden|France|Italy|Germany|Iceland
50851,Cocaine Cowboys (2006),Documentary,USA
50858,Lonely Hearts (2006),Crime|Drama|Thriller,Germany|USA
50872,Ratatouille (2007),Animation|Children|Drama,USA
50886,Five Fingers (2006),Drama|Thriller,USA
50892,Izo (2004),Action|Drama|Fantasy|Horror|Thriller|War,Japan
50898,Lola (1961),Drama|Romance,Italy|France
50909,"Point, The (1971)",Animation|Children|Fantasy|Musical,USA
50912,"Paris, I Love You (Paris, je t'aime) (2006)",Romance,France|Liechtenstein|Switzerland|Germany
50923,"Astronaut Farmer, The (2007)",Drama,USA
50940,Murk (Mørke) (2005),Drama|Thriller,Denmark|UK
50942,"Wake Up, Ron Burgundy (2004)",Comedy,USA
50944,S.P.L.: Kill Zone (Saat po long) (2005),Action|Crime|Drama|Thriller,Hong Kong|Macao
50949,Mafioso (1962),Comedy|Crime|Drama,Italy
50954,It's a Boy Girl Thing (2006),Comedy|Romance,USA|UK|Canada
50970,Myra Breckinridge (1970),Comedy,USA
50977,Vice Squad (1982),Action|Thriller,UK|USA
50999,"Ugly Duckling and Me!, The (2006)",Animation|Comedy,France|Germany|Ireland|UK|Denmark
51004,Danika (2006),Drama|Horror|Thriller,USA
51007,Days of Glory (Indigènes) (2006),Action|Adventure|Drama|War,Algeria|France|Morocco|Belgium
51014,"Strange Case of Dr. Jekyll and Mr. Hyde, The (1968)",Drama|Horror|Sci-Fi|Thriller,Canada|USA
51019,Fifty-Fifty (a.k.a. Schizo) (Shiza) (2004),Crime|Drama|Romance|Thriller,Kazakhstan|Russia|France|Germany
51024,The Odyssey (1997),Adventure|Drama|Fantasy,Italy|UK|Germany|USA
51037,Unknown (2006),Drama|Mystery|Thriller,USA
51044,Magical Mystery Tour (1967),Comedy|Musical,UK
51053,Ringers: Lord of the Fans (2005),Comedy|Documentary,USA
51060,Sisters of the Gion (Gion no shimai) (1936),Drama,Japan
51063,Trailer Park Boys: The Movie (2006),Comedy|Crime,Canada
51077,Ghost Rider (2007),Action|Fantasy|Thriller,USA|Australia
51080,Breach (2007),Drama|Thriller,USA
51082,Tyler Perry's Daddy's Little Girls (2007),Comedy|Romance,USA
51084,Music and Lyrics (2007),Comedy|Romance,USA
51086,"Number 23, The (2007)",Drama|Mystery|Thriller,USA|Germany
51088,Reno 911!: Miami (2007),Comedy,USA
51091,Black Snake Moan (2006),Drama,USA
51094,Gray Matters (2006),Comedy|Drama|Romance,USA
51103,Be with Me (2005),Drama|Romance,Singapore
51106,Shooting Gallery (2005),Crime|Drama|Thriller,USA
51111,What Will You Do When You Catch Me? (Co mi zrobisz jak mnie zlapiesz?) (1978),Comedy|Crime,Poland
51127,loudQUIETloud: A Film About the Pixies (2006),Documentary,USA
51167,My Father and My Son (Babam ve oglum) (2005),Drama,Turkey
51174,Factory Girl (2006),Drama,USA
51182,Salon Kitty (1976),Drama,Italy|West Germany|France
51185,Human Trafficking (2005),Crime|Drama|Mystery|Thriller,Canada|USA
51187,Kidulthood (2006),Drama,UK
51194,Like Mike 2: Streetball (2006),Children|Comedy,USA|Canada
51203,Lady in Cement (1968),Crime|Drama|Mystery|Thriller,USA
51207,Street Trash (1987),Comedy|Horror,USA
51209,Fighting Elegy (Kenka erejii) (1966),Action|Comedy,Japan
51246,Salvatore Giuliano (1964),Crime|Drama|War,Italy
51249,First Man Into Space (1959),Drama|Horror|Sci-Fi,UK
51251,I Drink Your Blood (1970),Horror,USA
51255,Hot Fuzz (2007),Action|Comedy|Crime|Mystery,UK|France|USA
51265,Dead Heat on a Merry-Go-Round (1966),Comedy|Crime,USA
51277,"36th Chamber of Shaolin, The (Shao Lin san shi liu fang) (Master Killer) (1978)",Action|Adventure,Hong Kong
51287,Mad Love (1935),Horror|Romance,USA
51300,"Trial of Billy Jack, The (1974)",Action|Drama|Musical,USA
51302,"Savage Innocents, The (1960)",Adventure|Crime|Drama,France|Italy|UK
51304,Karla (2006),Crime|Drama|Thriller,USA
51312,"Consequences of Love, The (Conseguenze dell'amore, Le) (2004)",Crime|Drama,Italy
51314,Golden Door (Nuovomondo) (2006),Adventure|Drama|Romance,Italy|France|Argentina
51317,Kamchatka (2002),Drama,Argentina|Spain|Italy
51321,"Leopard Man, The (1943)",Drama|Horror|Mystery|Thriller,USA
51341,Family Law (Derecho de familia) (2006),Comedy|Drama,Argentina|Italy|Spain|France
51354,Emil i Lönneberga (1971),Children|Drama,Sweden|West Germany
51357,Citizen X (1995),Crime|Drama|Thriller,USA|Hungary
51372,"""Great Performances"" Cats (1998)",Musical,UK|USA
51380,"Canterbury Tales, The (I racconti di Canterbury) (1972)",Comedy|Drama,Italy|France
51402,"Forest for the Trees, The (Der Wald vor lauter Bäumen) (2003)",Drama,Germany
51412,Next (2007),Action|Sci-Fi|Thriller,USA
51418,Breaking and Entering (2006),Drama,UK|USA
51433,Changing Times (Les temps qui changent) (2004),Drama|Romance,France
51455,God Grew Tired of Us (2006),Documentary|Drama,USA
51457,Iraq in Fragments (2006),Documentary|War,USA
51471,Amazing Grace (2006),Drama|Romance,USA|UK
51486,Romanzo Criminale (2005),Crime|Drama,Italy|France|UK
51498,2001 Maniacs (2005),Comedy|Horror,USA
51503,Wise Guys (1986),Comedy|Crime,USA
51520,Teen Wolf Too (1987),Comedy,USA
51528,"Commare secca, La (Grim Reaper, The) (1962)",Drama|Mystery,Italy
51535,Body Count (1998),Comedy|Crime|Drama|Thriller,USA
51540,Zodiac (2007),Crime|Drama|Thriller,USA
51545,Pusher III: I'm the Angel of Death (2005),Action|Comedy|Drama|Horror|Thriller,Denmark
51559,Eight Deadly Shots (Kahdeksan surmanluotia) (1972),Drama,Finland
51562,Babylon 5: The Gathering (1993),Sci-Fi,USA|Canada
51569,White Noise 2: The Light (2007),Drama|Horror|Thriller,USA|Canada
51573,Meshes of the Afternoon (1943),Fantasy,USA
51575,Wild Hogs (2007),Adventure|Comedy,USA
51579,Man About Town (2006),Comedy|Drama,USA
51596,First on the Moon (Pervye na Lune) (2005),Documentary|Sci-Fi,Russia
51605,El Lobo (2004),Thriller,Spain
51617,Unfaithfully Yours (1984),Comedy|Romance,USA
51619,"Lathe of Heaven, The (1980)",Sci-Fi,USA|West Germany
51632,Atlantis: Milo's Return (2003) ,Action|Adventure|Animation|Children|Comedy|Fantasy,USA
51638,"Westerner, The (1940)",Western,USA
51660,"Ultimate Gift, The (2006)",Drama,USA
51662,300 (2007),Action|Fantasy|War|IMAX,USA
51666,"Abandoned, The (2006)",Horror|Mystery|Thriller,Spain|UK|Bulgaria
51678,Julius Caesar (1953),Drama,USA
51686,Three Smart Girls (1936),Comedy|Musical|Romance,USA
51691,Something in the Wind (1947),Comedy|Musical,USA
51694,Starter for 10 (2006),Drama|Romance,UK|USA
51698,"Last Mimzy, The (2007)",Adventure|Children|Sci-Fi,USA
51705,Priceless (Hors de prix) (2006),Comedy|Romance,France
51709,"Host, The (Gwoemul) (2006)",Comedy|Drama|Horror|Sci-Fi|Thriller,South Korea
51773,"America, America (1963)",Drama,USA
51800,Kippur (2000),Drama|War,Israel|France
51809,"Situation, The (2006)",Drama,USA
51817,Diary of a Hitman (1991),Crime|Drama|Thriller,USA
51820,Flower Drum Song (1961),Comedy|Musical|Romance,USA
51834,Becoming Jane (2007),Drama|Romance,UK|Ireland
51847,Right at Your Door (2006),Drama|Thriller,USA
51857,"Taste of Honey, A (1961)",Drama,UK
51884,"Namesake, The (2006)",Drama|Romance,USA|India
51886,Omagh (2004),Drama,Ireland|UK
51891,Samurai Spy (Ibun Sarutobi Sasuke) (1965),Action|Drama,Japan
51894,"Last Command, The (1928)",Drama|War,USA
51903,I Think I Love My Wife (2007),Comedy|Drama|Romance,USA|India
51905,"Second Chance, The (2006)",Drama,USA
51911,"Fugitive Kind, The (1959)",Crime|Drama|Romance,USA
